TINH|REF_TINH_CODE|REF_HUYEN_CODE|HUYEN|REF_XA_CODE|XA
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353570|Xã Nà Nhạn
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353571|Xã Mường Pồn
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353573|Xã Hua Thanh
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353574|Xã Mường Phăng
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353575|Xã Pá Khoang
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353578|Xã Thanh Xương
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353579|Xã Thanh Chăn
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353580|Xã Pa Thơm
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353581|Xã Thanh An
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353582|Xã Thanh Yên
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353584|Xã Noọng Hẹt
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353586|Xã Pom Lót
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353587|Xã Núa Ngam
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353590|Xã Mường Nhà
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353591|Xã Na Tông
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353592|Xã Mường Lói
Tỉnh Điện Biên|348757|348764|Huyện Điện Biên|353593|Xã Phu Luông
Tỉnh Điện Biên|348757|348765|Huyện Điện Biên Đông|353596|Xã Phì Nhừ
Tỉnh Điện Biên|348757|348765|Huyện Điện Biên Đông|353597|Xã Chiềng Sơ
Tỉnh Điện Biên|348757|348765|Huyện Điện Biên Đông|353598|Xã Mường Luân
Tỉnh Điện Biên|348757|348765|Huyện Điện Biên Đông|353599|Xã Pú Nhi
Tỉnh Điện Biên|348757|348765|Huyện Điện Biên Đông|353600|Xã Nong U
Tỉnh Điện Biên|348757|348765|Huyện Điện Biên Đông|353602|Xã Keo Lôm
Tỉnh Điện Biên|348757|348765|Huyện Điện Biên Đông|353603|Xã Luân Giới
Tỉnh Điện Biên|348757|348765|Huyện Điện Biên Đông|353604|Xã Phình Giàng
Tỉnh Điện Biên|348757|348765|Huyện Điện Biên Đông|353605|Xã Pú Hồng
Tỉnh Điện Biên|348757|348765|Huyện Điện Biên Đông|353606|Xã Tìa Dình
Tỉnh Điện Biên|348757|348766|Huyện Mường Ảng|353609|Xã Mường Đăng
Tỉnh Điện Biên|348757|348766|Huyện Mường Ảng|353610|Xã Ngối Cáy
Tỉnh Điện Biên|348757|348766|Huyện Mường Ảng|353611|Xã Ẳng Tở
Tỉnh Điện Biên|348757|348766|Huyện Mường Ảng|353612|Xã Búng Lao
Tỉnh Điện Biên|348757|348766|Huyện Mường Ảng|353613|Xã Xuân Lao
Tỉnh Điện Biên|348757|348766|Huyện Mường Ảng|353614|Xã Ẳng Nưa
Tỉnh Điện Biên|348757|348766|Huyện Mường Ảng|353615|Xã Ẳng Cang
Tỉnh Điện Biên|348757|348766|Huyện Mường Ảng|353616|Xã Nặm Lịch
Tỉnh Điện Biên|348757|348766|Huyện Mường Ảng|353617|Xã Mường Lạn
Tỉnh Điện Biên|348757|348767|Huyện Nậm Pồ|353619|Xã Pa Tần
Tỉnh Điện Biên|348757|348767|Huyện Nậm Pồ|353620|Xã Chà Cang
Tỉnh Điện Biên|348757|348767|Huyện Nậm Pồ|353621|Xã Na Cô Sa
Tỉnh Điện Biên|348757|348767|Huyện Nậm Pồ|353622|Xã Nà Khoa
Tỉnh Điện Biên|348757|348767|Huyện Nậm Pồ|353623|Xã Nà Hỳ
Tỉnh Điện Biên|348757|348767|Huyện Nậm Pồ|353624|Xã Nà Bủng
Tỉnh Điện Biên|348757|348767|Huyện Nậm Pồ|353626|Xã Nậm Chua
Tỉnh Điện Biên|348757|348767|Huyện Nậm Pồ|353627|Xã Nậm Khăn
Tỉnh Điện Biên|348757|348767|Huyện Nậm Pồ|353628|Xã Chà Tở
Tỉnh Điện Biên|348757|348767|Huyện Nậm Pồ|353629|Xã Vàng Đán
Tỉnh Điện Biên|348757|348767|Huyện Nậm Pồ|353630|Xã Chà Nưa
Tỉnh Điện Biên|348757|348767|Huyện Nậm Pồ|353631|Xã Phìn Hồ
Tỉnh Lai Châu|348768|348769|Thành phố Lai Châu|353634|Phường Tân Phong
Tỉnh Lai Châu|348768|348769|Thành phố Lai Châu|353635|Phường Quyết Tiến
Tỉnh Lai Châu|348768|348769|Thành phố Lai Châu|353636|Phường Đoàn Kết
Tỉnh Lai Châu|348768|348769|Thành phố Lai Châu|353637|Xã Nậm Loỏng
Tỉnh Lai Châu|348768|348769|Thành phố Lai Châu|353638|Phường Đông Phong
Tỉnh Lai Châu|348768|348770|Huyện Tam Đường|353640|Thị trấn Tam Đường
Tỉnh Lai Châu|348768|348770|Huyện Tam Đường|353641|Xã Thèn Sin
Tỉnh Lai Châu|348768|348770|Huyện Tam Đường|353642|Xã Sùng Phài
Tỉnh Lai Châu|348768|348770|Huyện Tam Đường|353643|Xã Tả Lèng
Tỉnh Lai Châu|348768|348770|Huyện Tam Đường|353644|Xã Giang Ma
Tỉnh Lai Châu|348768|348770|Huyện Tam Đường|353645|Xã Hồ Thầu
Tỉnh Lai Châu|348768|348770|Huyện Tam Đường|353648|Xã Nùng Nàng
Tỉnh Lai Châu|348768|348770|Huyện Tam Đường|353649|Xã Bản Giang
Tỉnh Lai Châu|348768|348770|Huyện Tam Đường|353650|Xã Bản Hon
Tỉnh Lai Châu|348768|348770|Huyện Tam Đường|353652|Xã Nà Tăm
Tỉnh Lai Châu|348768|348770|Huyện Tam Đường|353653|Xã Khun Há
Tỉnh Lai Châu|348768|348771|Huyện Mường Tè|353654|Thị trấn Mường Tè
Tỉnh Lai Châu|348768|348771|Huyện Mường Tè|353655|Xã Thu Lũm
Tỉnh Lai Châu|348768|348771|Huyện Mường Tè|353658|Xã Pa ủ
Tỉnh Lai Châu|348768|348771|Huyện Mường Tè|353659|Xã Mường Tè
Tỉnh Lai Châu|348768|348771|Huyện Mường Tè|353660|Xã Pa Vệ Sử
Tỉnh Lai Châu|348768|348771|Huyện Mường Tè|353661|Xã Mù Cả
Tỉnh Lai Châu|348768|348771|Huyện Mường Tè|353663|Xã Nậm Khao
Tỉnh Lai Châu|348768|348771|Huyện Mường Tè|353665|Xã Bun Nưa
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353668|Thị trấn Sìn Hồ
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353669|Xã Chăn Nưa
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353670|Xã Pa Tần
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353671|Xã Phìn Hồ
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353673|Xã Phăng Sô Lin
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353674|Xã Ma Quai
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353676|Xã Tả Phìn
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353677|Xã Sà Dề Phìn
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353678|Xã Nậm Tăm
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353680|Xã Pu Sam Cáp
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353681|Xã Nậm Cha
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353682|Xã Pa Khoá
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353683|Xã Làng Mô
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353684|Xã Noong Hẻo
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353685|Xã Nậm Mạ
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353686|Xã Căn Co
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353688|Xã Nậm Cuổi
Tỉnh Lai Châu|348768|348772|Huyện Sìn Hồ|353689|Xã Nậm Hăn
Tỉnh Lai Châu|348768|348773|Huyện Phong Thổ|353690|Xã Lả Nhì Thàng
Tỉnh Lai Châu|348768|348773|Huyện Phong Thổ|353691|Xã Huổi Luông
Tỉnh Lai Châu|348768|348773|Huyện Phong Thổ|353692|Thị trấn Phong Thổ
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|353994|Xã Lang Thíp
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|353995|Xã Lâm Giang
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|353997|Xã Châu Quế Hạ
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|353998|Xã An Bình
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|353999|Xã Quang Minh
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354001|Xã Đông Cuông
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354002|Xã Phong Dụ Hạ
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354003|Xã Mậu Đông
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354004|Xã Ngòi A
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354006|Xã Tân Hợp
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354007|Xã An Thịnh
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354009|Xã Phong Dụ Thượng
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354010|Xã Yên Hợp
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354011|Xã Đại Sơn
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354012|Xã Yên Hưng
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354014|Xã Yên Phú
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354015|Xã Xuân Ái
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354016|Xã Hoàng Thắng
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354017|Xã Viễn Sơn
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354018|Xã Mỏ Vàng
Tỉnh Yên Bái|236792|238331|Huyện Văn Yên|354019|Xã Nà Hẩu
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354021|Xã Tân Đồng
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354022|Xã Báo Đáp
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354023|Xã Đào Thịnh
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354025|Xã Hòa Cuông
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354026|Xã Minh Quán
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354027|Xã Quy Mông
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354028|Xã Cường Thịnh
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354031|Xã Y Can
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354032|Xã Minh Tiến
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354033|Xã Lương Thịnh
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354034|Xã Bảo Hưng
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354037|Xã Hồng Ca
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354038|Xã Hưng Thịnh
Tỉnh Yên Bái|236792|238791|Huyện Trấn Yên|354039|Xã Hưng Khánh
Tỉnh Yên Bái|236792|237917|Huyện Trạm Tấu|354042|Thị trấn Trạm Tấu
Tỉnh Yên Bái|236792|237917|Huyện Trạm Tấu|354043|Xã Túc Đán
Tỉnh Yên Bái|236792|237917|Huyện Trạm Tấu|354044|Xã Pá Lau
Tỉnh Yên Bái|236792|237917|Huyện Trạm Tấu|354045|Xã Xà Hồ
Tỉnh Yên Bái|236792|237917|Huyện Trạm Tấu|354046|Xã Phình Hồ
Tỉnh Yên Bái|236792|237917|Huyện Trạm Tấu|354048|Xã Tà Si Láng
Tỉnh Yên Bái|236792|237917|Huyện Trạm Tấu|354049|Xã Pá Hu
Tỉnh Yên Bái|236792|237917|Huyện Trạm Tấu|354051|Xã Bản Công
Tỉnh Yên Bái|236792|237917|Huyện Trạm Tấu|354052|Xã Bản Mù
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354054|Thị trấn NT Liên Sơn
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354055|Thị trấn NT Nghĩa Lộ
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354056|Thị trấn NT Trần Phú
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354057|Xã Tú Lệ
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354058|Xã Nậm Búng
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354059|Xã Gia Hội
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354061|Xã Nậm Mười
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354062|Xã An Lương
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354063|Xã Nậm Lành
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354064|Xã Sơn Lương
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354065|Xã Suối Quyền
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354066|Xã Suối Giàng
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354067|Xã Sơn A
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354069|Xã Nghĩa Sơn
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354070|Xã Suối Bu
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354071|Xã Sơn Thịnh
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354072|Xã Thanh Lương
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354073|Xã Hạnh Sơn
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354075|Xã Thạch Lương
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354076|Xã Đại Lịch
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354077|Xã Đồng Khê
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354078|Xã Cát Thịnh
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354079|Xã Tân Thịnh
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354080|Xã Chấn Thịnh
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354082|Xã Thượng Bằng La
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354083|Xã Minh An
Tỉnh Yên Bái|236792|237979|Huyện Văn Chấn|354084|Xã Nghĩa Tâm
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354085|Xã Văn Lãng
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354086|Thị trấn Yên Bình
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354087|Thị trấn Thác Bà
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354090|Xã Cảm Nhân
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354091|Xã Ngọc Chấn
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354092|Xã Tân Nguyên
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354093|Xã Phúc Ninh
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354094|Xã Bảo Ái
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354095|Xã Mỹ Gia
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354097|Xã Mông Sơn
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354098|Xã Cảm Ân
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354099|Xã Yên Thành
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354100|Xã Tân Hương
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354101|Xã Phúc An
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354102|Xã Bạch Hà
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354105|Xã Vĩnh Kiên
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354106|Xã Yên Bình
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354107|Xã Thịnh Hưng
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354109|Xã Phú Thịnh
Tỉnh Yên Bái|236792|239186|Huyện Yên Bình|354110|Xã Đại Minh
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354111|Phường Quán Triều
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354113|Phường Túc Duyên
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354115|Phường Trưng Vương
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354116|Phường Quang Trung
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354117|Phường Phan Đình Phùng
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354119|Phường Thịnh Đán
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354120|Phường Đồng Quang
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354123|Phường Cam Giá
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354124|Phường Phú Xá
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354125|Phường Hương Sơn
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354128|Phường Tân Long
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354130|Xã Phúc Xuân
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354131|Xã Quyết Thắng
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354132|Xã Phúc Trìu
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354133|Xã Thịnh Đức
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354134|Phường Tích Lương
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354136|Xã Cao Ngạn
Tỉnh Thái Nguyên|214924|214925|Thành phố Thái Nguyên|354137|Xã Đồng Bẩm
Tỉnh Thái Nguyên|214924|217641|Huyện Định Hóa|354138|Thị trấn Chợ Chu
Tỉnh Thái Nguyên|214924|217641|Huyện Định Hóa|354139|Xã Linh Thông
Tỉnh Thái Nguyên|214924|217641|Huyện Định Hóa|354140|Xã Lam Vỹ
Tỉnh Thái Nguyên|214924|217641|Huyện Định Hóa|354141|Xã Quy Kỳ
Tỉnh Lạng Sơn|224458|225495|Huyện Tràng Định|354294|Xã Chí Minh
Tỉnh Lạng Sơn|224458|225495|Huyện Tràng Định|354295|Xã Tri Phương
Tỉnh Lạng Sơn|224458|225495|Huyện Tràng Định|354296|Xã Tân Tiến
Tỉnh Lạng Sơn|224458|225495|Huyện Tràng Định|354297|Xã Tân Yên
Tỉnh Lạng Sơn|224458|225495|Huyện Tràng Định|354298|Xã Đội Cấn
Tỉnh Lạng Sơn|224458|225495|Huyện Tràng Định|354299|Xã Tân Minh
Tỉnh Lạng Sơn|224458|225495|Huyện Tràng Định|354300|Xã Kim Đồng
Tỉnh Lạng Sơn|224458|225495|Huyện Tràng Định|354303|Xã Đại Đồng
Tỉnh Lạng Sơn|224458|225495|Huyện Tràng Định|354304|Xã Đào Viên
Tỉnh Lạng Sơn|224458|225495|Huyện Tràng Định|354305|Xã Đề Thám
Tỉnh Lạng Sơn|224458|225495|Huyện Tràng Định|354306|Xã Kháng Chiến
Tỉnh Lạng Sơn|224458|225495|Huyện Tràng Định|354307|Xã Bắc Ái
Tỉnh Lạng Sơn|224458|225495|Huyện Tràng Định|354309|Xã Quốc Việt
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354311|Thị trấn Bình Gia
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354312|Xã Hưng Đạo
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354313|Xã Vĩnh Yên
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354314|Xã Hoa Thám
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354315|Xã Quý Hòa
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354316|Xã Hồng Phong
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354318|Xã Thiện Hòa
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354319|Xã Quang Trung
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354320|Xã Thiện Thuật
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354321|Xã Minh Khai
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354322|Xã Thiện Long
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354323|Xã Hoàng Văn Thụ
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354326|Xã Tân Hòa
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354327|Xã Tô Hiệu
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354328|Xã Hồng Thái
Tỉnh Lạng Sơn|224458|225700|Huyện Bình Gia|354329|Xã Bình La
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354331|Thị trấn Na Sầm
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354332|Xã Trùng Khánh
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354334|Xã Bắc La
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354336|Xã Trùng Quán
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354337|Xã Tân Tác
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354339|Xã Thanh Long
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354340|Xã Hội Hoan
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354342|Xã Hoàng Việt
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354344|Xã Thành Hòa
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354345|Xã Tân Thanh
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354347|Xã Tân Mỹ
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354348|Xã Hồng Thái
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354349|Xã  Hoàng Văn Thụ
Tỉnh Lạng Sơn|224458|225390|Huyện Văn Lãng|354350|Xã Nhạc Kỳ
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354353|Xã Bảo Lâm
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354354|Xã Thanh Lòa
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354356|Xã Thạch Đạn
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354357|Xã Xuất Lễ
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354358|Xã Hồng Phong
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354359|Xã Thụy Hùng
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354360|Xã Lộc Yên
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354361|Xã Phú Xá
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354362|Xã Bình Trung
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354364|Xã Hòa Cư
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354365|Xã Hợp Thành
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354366|Xã Song Giáp
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354367|Xã Công Sơn
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354368|Xã Gia Cát
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354369|Xã Mẫu Sơn
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354371|Xã Tân Liên
Tỉnh Lạng Sơn|224458|224813|Huyện Cao Lộc|354372|Xã Yên Trạch
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354374|Thị trấn Văn Quan
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354375|Xã Trấn Ninh
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354376|Xã Phú Mỹ
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354377|Xã Việt Yên
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354379|Xã Vân Mộng
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354380|Xã Vĩnh Lại
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354381|Xã Hòa Bình
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354382|Xã Tú Xuyên
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354384|Xã Đại An
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354385|Xã Khánh Khê
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354387|Xã Lương Năng
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354388|Xã Đồng Giáp
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354389|Xã Xuân Mai
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354390|Xã Tràng Các
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354391|Xã Tràng Sơn
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354392|Xã Tân Đoàn
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354394|Xã Tri Lễ
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354395|Xã Tràng Phái
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354396|Xã Yên Phúc
Tỉnh Lạng Sơn|224458|225620|Huyện Văn Quan|354397|Xã Hữu Lễ
Tỉnh Lạng Sơn|224458|225759|Huyện Bắc Sơn|354398|Thị trấn Bắc Sơn
Tỉnh Lạng Sơn|224458|225759|Huyện Bắc Sơn|354399|Xã Long Đống
Tỉnh Lạng Sơn|224458|225759|Huyện Bắc Sơn|354402|Xã Đồng ý
Tỉnh Lạng Sơn|224458|225759|Huyện Bắc Sơn|354403|Xã Tân Tri
Tỉnh Lạng Sơn|224458|225759|Huyện Bắc Sơn|354404|Xã Bắc Sơn
Tỉnh Lạng Sơn|224458|225759|Huyện Bắc Sơn|354405|Xã Hữu Vĩnh
Tỉnh Lạng Sơn|224458|225759|Huyện Bắc Sơn|354407|Xã Tân Lập
Tỉnh Lạng Sơn|224458|225759|Huyện Bắc Sơn|354408|Xã Vũ Sơn
Tỉnh Lạng Sơn|224458|225759|Huyện Bắc Sơn|354409|Xã Chiêu Vũ
Tỉnh Lạng Sơn|224458|225759|Huyện Bắc Sơn|354413|Xã Trấn Yên
Tỉnh Lạng Sơn|224458|225759|Huyện Bắc Sơn|354414|Xã Vũ Lễ
Tỉnh Lạng Sơn|224458|225759|Huyện Bắc Sơn|354415|Xã Nhất Hòa
Tỉnh Lạng Sơn|224458|225759|Huyện Bắc Sơn|354416|Xã Tân Thành
Tỉnh Lạng Sơn|224458|225286|Huyện Hữu Lũng|354418|Thị trấn Hữu Lũng
Tỉnh Lạng Sơn|224458|225286|Huyện Hữu Lũng|354419|Xã Hữu Liên
Tỉnh Lạng Sơn|224458|225286|Huyện Hữu Lũng|354421|Xã Quyết Thắng
